Sample,X(ms) [19.04.2023 15:52:59 686 UTC],"HMI_User.FT_Data.Force_X","HMI_User.FT_Data.Force_Y","HMI_User.FT_Data.Force_Z","HMI_User.FT_Data.Torque_X","HMI_User.FT_Data.Torque_Y","HMI_User.FT_Data.Torque_Z","DeltaPicker.TcpInWcs.z.Position(mm)"
454,1681919579685.964568,21.423999786377,0.416000008583069,22.2560005187988,-0.931999981403351,1.11600005626678,1.05200004577637,145.472
455,1681919579689.964568,21.423999786377,0.416000008583069,22.2560005187988,-0.931999981403351,1.11600005626678,1.05200004577637,145.472
456,1681919579693.964568,21.8400001525879,0.832000017166138,21.6319999694824,-0.991999983787537,1.12000000476837,1.03199994564056,145.472
457,1681919579697.964568,21.423999786377,0.832000017166138,21.6319999694824,-1.00800001621246,1.12000000476837,1.01600003242493,145.472
458,1681919579701.964568,21.2159996032715,0.832000017166138,21.8400001525879,-1,1.12000000476837,1.00399994850159,145.472
459,1681919579705.964568,21.2159996032715,0.624000012874603,21.6319999694824,-0.967999994754791,1.10800004005432,1.00800001621246,145.472
460,1681919579709.964568,21.2159996032715,0.624000012874603,21.6319999694824,-0.967999994754791,1.10800004005432,1.00800001621246,145.472
461,1681919579713.964568,21.423999786377,0.416000008583069,21.2159996032715,-0.899999976158142,1.09599995613098,1.03199994564056,145.472
462,1681919579717.964568,21.423999786377,0.416000008583069,21.6319999694824,-0.912000000476837,1.10800004005432,1.03199994564056,145.472
463,1681919579721.964568,21.8400001525879,0.416000008583069,21.6319999694824,-0.916000008583069,1.12800002098083,1.03600001335144,145.472
464,1681919579725.964568,21.8400001525879,0.416000008583069,21.6319999694824,-0.980000019073486,1.15199995040894,1.03999996185303,145.472
465,1681919579729.964568,21.8400001525879,0.416000008583069,21.6319999694824,-0.980000019073486,1.15199995040894,1.03999996185303,145.472
466,1681919579733.964568,21.2159996032715,0.624000012874603,22.0480003356934,-1.0440000295639,1.12399995326996,1.03600001335144,145.472
467,1681919579737.964568,21.2159996032715,0.624000012874603,22.0480003356934,-1.0440000295639,1.12399995326996,1.03600001335144,145.472
468,1681919579741.964568,21.007999420166,0.416000008583069,21.6319999694824,-0.976000010967255,1.08399999141693,1.01999998092651,145.472
469,1681919579745.964568,21.007999420166,0.208000004291534,21.2159996032715,-0.912000000476837,1.10399997234344,1.01600003242493,145.472
470,1681919579749.964568,21.007999420166,0.208000004291534,21.2159996032715,-0.912000000476837,1.10399997234344,1.01600003242493,145.472
471,1681919579753.964568,21.423999786377,0,21.2159996032715,-0.896000027656555,1.12800002098083,1.01600003242493,145.472
472,1681919579757.964568,21.6319999694824,0.208000004291534,21.8400001525879,-0.935999989509583,1.12000000476837,1.02400004863739,145.472
473,1681919579761.964568,21.6319999694824,0.208000004291534,21.8400001525879,-0.935999989509583,1.12000000476837,1.02400004863739,145.472
474,1681919579765.964568,21.8400001525879,0.832000017166138,21.6319999694824,-1.00800001621246,1.12800002098083,1.03999996185303,145.472
475,1681919579769.964568,21.8400001525879,0.832000017166138,21.6319999694824,-1.00800001621246,1.12800002098083,1.03999996185303,145.472
476,1681919579773.964568,21.423999786377,1.03999996185303,21.6319999694824,-0.984000027179718,1.10800004005432,1.0440000295639,145.472
477,1681919579777.964568,21.423999786377,1.03999996185303,21.6319999694824,-0.984000027179718,1.10800004005432,1.0440000295639,145.472
478,1681919579781.964568,21.423999786377,0.416000008583069,21.8400001525879,-0.935999989509583,1.10000002384186,1.02799999713898,145.472
479,1681919579785.964568,21.2159996032715,0,21.2159996032715,-0.927999973297119,1.09599995613098,1.01600003242493,145.472
480,1681919579789.964568,21.2159996032715,0,21.2159996032715,-0.927999973297119,1.09599995613098,1.01600003242493,145.472
481,1681919579793.964568,21.423999786377,0.208000004291534,21.6319999694824,-0.924000024795532,1.12800002098083,1.01199996471405,145.472
482,1681919579797.964568,21.423999786377,0.208000004291534,21.6319999694824,-0.924000024795532,1.12800002098083,1.01199996471405,145.472
483,1681919579801.964568,21.423999786377,0.832000017166138,22.0480003356934,-0.995999991893768,1.1360000371933,1.02799999713898,145.472
484,1681919579805.964568,21.423999786377,0.832000017166138,22.2560005187988,-0.987999975681305,1.11600005626678,1.04799997806549,145.472
485,1681919579809.964568,21.423999786377,0.832000017166138,22.2560005187988,-0.987999975681305,1.11600005626678,1.04799997806549,145.472
486,1681919579813.964568,21.423999786377,0.832000017166138,21.8400001525879,-0.980000019073486,1.10399997234344,1.03999996185303,145.472
487,1681919579817.964568,21.423999786377,0.832000017166138,21.8400001525879,-0.980000019073486,1.10399997234344,1.03999996185303,145.472
488,1681919579821.964568,21.6319999694824,0.208000004291534,21.6319999694824,-0.912000000476837,1.10800004005432,1.02400004863739,145.472
489,1681919579825.964568,21.423999786377,0.416000008583069,21.007999420166,-0.899999976158142,1.12399995326996,1.01199996471405,145.472
490,1681919579829.964568,21.423999786377,0.416000008583069,21.8400001525879,-0.916000008583069,1.12399995326996,1.01199996471405,145.472
491,1681919579833.964568,21.2159996032715,0.416000008583069,21.8400001525879,-0.972000002861023,1.12800002098083,1.01999998092651,145.472
492,1681919579837.964568,21.2159996032715,0.416000008583069,21.8400001525879,-0.972000002861023,1.12800002098083,1.01999998092651,145.472
493,1681919579841.964568,21.6319999694824,0.624000012874603,22.2560005187988,-0.987999975681305,1.10399997234344,1.04799997806549,145.472
494,1681919579845.964568,21.423999786377,0.624000012874603,21.6319999694824,-1.00800001621246,1.09200000762939,1.04799997806549,145.472
495,1681919579849.964568,21.423999786377,0.624000012874603,21.6319999694824,-1.00800001621246,1.09200000762939,1.04799997806549,145.472
496,1681919579853.964568,21.423999786377,0.624000012874603,21.423999786377,-0.939999997615814,1.11600005626678,1.02400004863739,145.472
497,1681919579857.964568,21.423999786377,0.624000012874603,21.423999786377,-0.939999997615814,1.11600005626678,1.02400004863739,145.472
498,1681919579861.964568,21.6319999694824,0.208000004291534,21.423999786377,-0.948000013828278,1.13999998569489,1.01600003242493,145.472
499,1681919579865.964568,21.423999786377,0.208000004291534,21.8400001525879,-0.972000002861023,1.12399995326996,1.02400004863739,145.472
500,1681919579869.964568,21.423999786377,0.208000004291534,21.8400001525879,-0.972000002861023,1.12399995326996,1.02400004863739,145.472
501,1681919579873.964568,21.423999786377,0.832000017166138,21.8400001525879,-0.955999970436096,1.09200000762939,1.02400004863739,145.472
502,1681919579877.964568,21.423999786377,0.832000017166138,21.8400001525879,-0.955999970436096,1.09200000762939,1.02400004863739,145.472
503,1681919579881.964568,21.423999786377,1.03999996185303,21.8400001525879,-0.944000005722046,1.10800004005432,1.03600001335144,145.472
504,1681919579885.964568,21.423999786377,0.624000012874603,21.8400001525879,-0.955999970436096,1.11600005626678,1.03199994564056,145.472
505,1681919579889.964568,21.423999786377,0.624000012874603,21.8400001525879,-0.955999970436096,1.11600005626678,1.03199994564056,145.472
