Sample,X(ms) [19.04.2023 15:52:33 381 UTC],"HMI_User.FT_Data.Force_X","HMI_User.FT_Data.Force_Y","HMI_User.FT_Data.Force_Z","HMI_User.FT_Data.Torque_X","HMI_User.FT_Data.Torque_Y","HMI_User.FT_Data.Torque_Z","DeltaPicker.TcpInWcs.z.Position(mm)"
289,1681919553380.824773,21.423999786377,0.832000017166138,21.423999786377,-0.959999978542328,1.10800004005432,1.01999998092651,145.472
290,1681919553384.824773,21.6319999694824,0.624000012874603,21.6319999694824,-0.984000027179718,1.11199998855591,1.03999996185303,145.472
291,1681919553388.824773,21.6319999694824,0.624000012874603,21.6319999694824,-0.984000027179718,1.11199998855591,1.03999996185303,145.472
292,1681919553392.824773,21.423999786377,0.832000017166138,22.0480003356934,-0.976000010967255,1.08399999141693,1.067999958992,145.472
293,1681919553396.824773,21.007999420166,0.624000012874603,21.007999420166,-1,1.07200002670288,1.067999958992,145.472
294,1681919553400.824773,21.007999420166,0.624000012874603,21.007999420166,-1,1.07200002670288,1.067999958992,145.472
295,1681919553404.824773,21.2159996032715,0.624000012874603,21.007999420166,-0.944000005722046,1.10000002384186,1.04799997806549,145.472
296,1681919553408.824773,21.2159996032715,0.624000012874603,21.007999420166,-0.944000005722046,1.10000002384186,1.04799997806549,145.472
297,1681919553412.824773,21.8400001525879,0.624000012874603,21.6319999694824,-0.935999989509583,1.1360000371933,1.0440000295639,145.472
298,1681919553416.824773,21.8400001525879,0.416000008583069,21.423999786377,-0.899999976158142,1.12800002098083,1.04799997806549,145.472
299,1681919553420.824773,21.8400001525879,0.416000008583069,21.423999786377,-0.899999976158142,1.12800002098083,1.04799997806549,145.472
300,1681919553424.824773,21.6319999694824,0.832000017166138,21.6319999694824,-0.96399998664856,1.09599995613098,1.06400001049042,145.472
301,1681919553428.824773,21.423999786377,0.624000012874603,21.2159996032715,-0.959999978542328,1.08000004291534,1.06400001049042,145.472
302,1681919553432.824773,21.2159996032715,1.03999996185303,21.423999786377,-1,1.08800005912781,1.05599999427795,145.472
303,1681919553436.824773,21.2159996032715,1.03999996185303,21.6319999694824,-0.991999983787537,1.09599995613098,1.0440000295639,145.472
304,1681919553440.824773,21.2159996032715,1.03999996185303,21.6319999694824,-0.991999983787537,1.09599995613098,1.0440000295639,145.472
305,1681919553444.824773,21.423999786377,0.416000008583069,21.8400001525879,-0.967999994754791,1.10800004005432,1.03199994564056,145.472
306,1681919553448.824773,21.423999786377,0.416000008583069,21.8400001525879,-0.967999994754791,1.10800004005432,1.03199994564056,145.472
307,1681919553452.824773,21.6319999694824,0.208000004291534,21.6319999694824,-0.939999997615814,1.10800004005432,1.05200004577637,145.472
308,1681919553456.824773,21.423999786377,0.624000012874603,21.007999420166,-0.955999970436096,1.10000002384186,1.06400001049042,145.472
309,1681919553460.824773,21.423999786377,0.624000012874603,21.007999420166,-0.955999970436096,1.10000002384186,1.06400001049042,145.472
310,1681919553464.824773,21.423999786377,1.03999996185303,21.007999420166,-0.96399998664856,1.07599997520447,1.05999994277954,145.472
311,1681919553468.824773,21.423999786377,1.03999996185303,21.007999420166,-0.96399998664856,1.07599997520447,1.05999994277954,145.472
312,1681919553472.824773,21.2159996032715,0.624000012874603,21.2159996032715,-0.987999975681305,1.11600005626678,1.04799997806549,145.472
313,1681919553476.824773,21.8400001525879,0.624000012874603,21.423999786377,-0.976000010967255,1.13199996948242,1.04799997806549,145.472
314,1681919553480.824773,21.8400001525879,0.624000012874603,21.6319999694824,-0.959999978542328,1.1360000371933,1.05200004577637,145.472
315,1681919553484.824773,21.8400001525879,0.624000012874603,22.0480003356934,-0.944000005722046,1.12000000476837,1.05999994277954,145.472
316,1681919553488.824773,21.8400001525879,0.624000012874603,22.0480003356934,-0.944000005722046,1.12000000476837,1.05999994277954,145.472
317,1681919553492.824773,21.2159996032715,0.416000008583069,20.7999992370605,-0.972000002861023,1.07200002670288,1.06400001049042,145.472
318,1681919553496.824773,21.2159996032715,0.624000012874603,21.007999420166,-0.972000002861023,1.07200002670288,1.05599999427795,145.472
319,1681919553500.824773,21.2159996032715,0.624000012874603,21.007999420166,-0.972000002861023,1.07200002670288,1.05599999427795,145.472
320,1681919553504.824773,21.2159996032715,1.03999996185303,21.6319999694824,-0.984000027179718,1.11199998855591,1.02400004863739,145.472
321,1681919553508.824773,21.2159996032715,1.03999996185303,21.6319999694824,-0.984000027179718,1.11199998855591,1.02400004863739,145.472
322,1681919553512.824773,21.423999786377,0.832000017166138,21.8400001525879,-0.987999975681305,1.12000000476837,1.03999996185303,145.472
323,1681919553516.824773,21.423999786377,0.624000012874603,21.423999786377,-0.976000010967255,1.12000000476837,1.04799997806549,145.472
324,1681919553520.824773,21.423999786377,0.624000012874603,21.423999786377,-0.976000010967255,1.12000000476837,1.04799997806549,145.472
325,1681919553524.824773,21.8400001525879,0.624000012874603,21.423999786377,-0.931999981403351,1.09599995613098,1.08000004291534,145.472
326,1681919553528.824773,21.423999786377,0.624000012874603,21.2159996032715,-0.899999976158142,1.09599995613098,1.07200002670288,145.472
327,1681919553532.824773,21.423999786377,0.416000008583069,21.423999786377,-0.948000013828278,1.09200000762939,1.06400001049042,145.472
328,1681919553536.824773,21.423999786377,0.832000017166138,21.6319999694824,-0.976000010967255,1.09200000762939,1.03999996185303,145.472
329,1681919553540.824773,21.423999786377,0.624000012874603,21.6319999694824,-0.972000002861023,1.09599995613098,1.01999998092651,145.472
330,1681919553544.824773,21.8400001525879,0.832000017166138,21.8400001525879,-1.00800001621246,1.10000002384186,1.03199994564056,145.472
331,1681919553548.824773,21.8400001525879,0.832000017166138,21.8400001525879,-1.00800001621246,1.10000002384186,1.03199994564056,145.472
332,1681919553552.824773,21.8400001525879,0.624000012874603,21.8400001525879,-0.944000005722046,1.11600005626678,1.05599999427795,145.472
333,1681919553556.824773,21.8400001525879,0.624000012874603,21.423999786377,-0.935999989509583,1.10399997234344,1.067999958992,145.472
334,1681919553560.824773,21.6319999694824,0.832000017166138,21.2159996032715,-0.920000016689301,1.09200000762939,1.07200002670288,145.472
335,1681919553564.824773,21.423999786377,0.416000008583069,20.7999992370605,-0.931999981403351,1.08399999141693,1.06400001049042,145.472
336,1681919553568.824773,21.423999786377,0.416000008583069,20.7999992370605,-0.931999981403351,1.08399999141693,1.06400001049042,145.472
337,1681919553572.824773,21.007999420166,0.624000012874603,21.2159996032715,-0.980000019073486,1.10399997234344,1.03999996185303,145.472
338,1681919553576.824773,21.2159996032715,1.03999996185303,21.6319999694824,-0.984000027179718,1.09599995613098,1.02400004863739,145.472
339,1681919553580.824773,21.2159996032715,1.03999996185303,21.6319999694824,-0.984000027179718,1.09599995613098,1.02400004863739,145.472
340,1681919553584.824773,21.6319999694824,1.03999996185303,21.423999786377,-0.976000010967255,1.10800004005432,1.03999996185303,145.472
341,1681919553588.824773,21.6319999694824,1.03999996185303,21.423999786377,-0.976000010967255,1.10800004005432,1.03999996185303,145.472
342,1681919553592.824773,21.6319999694824,0.624000012874603,21.423999786377,-0.976000010967255,1.10800004005432,1.07599997520447,145.472
343,1681919553596.824773,21.8400001525879,0.208000004291534,21.2159996032715,-0.952000021934509,1.10000002384186,1.08399999141693,145.472
344,1681919553600.824773,21.8400001525879,0.208000004291534,21.2159996032715,-0.952000021934509,1.10000002384186,1.08399999141693,145.472
